productAsin,country,date,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,review
B09P82T3PZ,Japan,17-11-2023,True,5,it's okay,thank you,https://www.amazon.co.jp/gp/customer-reviews/R2W2KU5V9438RT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P83DFT5,"Reviewed in Japan on November 17, 2023",Size: 256GBColor: Midnight,B09P83DFT5,its okay thank you
B09P82T3PZ,Japan,14-01-2024,True,1,Are you kidding me?,"The product I received was full of scratches. Dents, 3 cracks, and to top it off, a scratch on the screen... What's ""very good"" about it?",https://www.amazon.co.jp/gp/customer-reviews/RZ7XG9JO0A3UX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P83DFT5,"Reviewed in Japan on January 14, 2024",Size: 256GBColor: Midnight,B09P83DFT5,are you kidding me the product i received was full of scratches dents 3 cracks and to top it off a scratch on the screen whats very good about it
B09P82T3PZ,Japan,18-05-2024,True,4,Battery is at 86%,"The exterior was shiny, but the battery was worn out. I'm not sure if it was a hit or miss.",https://www.amazon.co.jp/gp/customer-reviews/R1RTPEN49V0WTV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P83DFT5,"Reviewed in Japan on May 18, 2024",Size: 256GBColor: Midnight,B09P83DFT5,battery is at 86 the exterior was shiny but the battery was worn out im not sure if it was a hit or miss
B09P82T3PZ,Japan,15-08-2024,True,5,situation,"- No noticeable scratches - Battery is at 82% - Operation is normal - 6-month warranty For the price, it is in good enough condition.",https://www.amazon.co.jp/gp/customer-reviews/R2EXFLG4XWKTFC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on August 15, 2024",Size: 128GBColor: Pink,B09P81ZM5X,situation  no noticeable scratches  battery is at 82  operation is normal  6month warranty for the price it is in good enough condition
B09P82T3PZ,Japan,14-06-2024,True,4,It was perfect but I had to pay for a new battery,"The battery life that came with the phone was super low, so when I charged the phone it got reaaaallllyyyyy hot. I went to the Apple Store and get a new battery. But the rest is fine.",https://www.amazon.co.jp/gp/customer-reviews/R4T1IY8V53K88/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on June 14, 2024",Size: 128GBColor: Pink,B09P81ZM5X,it was perfect but i had to pay for a new battery the battery life that came with the phone was super low so when i charged the phone it got reaaaallllyyyyy hot i went to the apple store and get a new battery but the rest is fine
B09P82T3PZ,Japan,26-04-2024,True,4,Good,"Except some few scratches, it is a very good mobile phone",https://www.amazon.co.jp/gp/customer-reviews/RV28XOBGV3O6N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on April 26, 2024",Size: 128GBColor: Pink,B09P81ZM5X,good except some few scratches it is a very good mobile phone
B09P82T3PZ,Japan,20-03-2024,True,4,Even refurbished products are almost as good as new ones.,"It was a beautiful item without any scratches, and although there was no outer box, it came with all the necessary accessories such as a SIM pin and a charging cord. However, the battery was at 87% (which is enough considering the price), so I gave it 4 stars. I am very satisfied.",https://www.amazon.co.jp/gp/customer-reviews/R2ZMJMGPG28AM3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on March 20, 2024",Size: 128GBColor: Pink,B09P81ZM5X,even refurbished products are almost as good as new ones it was a beautiful item without any scratches and although there was no outer box it came with all the necessary accessories such as a sim pin and a charging cord however the battery was at 87 which is enough considering the price so 
B09P82T3PZ,Japan,18-06-2024,True,5,It's beautiful.,"bought it for a relative, so I don't know for sure, but it seems to be in good condition and working fine. They were very happy with it.",https://www.amazon.co.jp/gp/customer-reviews/RLYD4URB32MJT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on June 18, 2024",Size: 128GBColor: Pink,B09P81ZM5X,its beautiful bought it for a relative so i dont know for sure but it seems to be in good condition and working fine they were very happy with it
B09P82T3PZ,Japan,07-06-2024,True,5,Beautiful item and high cost performance,"The device itself was in such good condition that it could be called new. It was carefully packaged, and a new third-party lightning cable and outlet were included. Before purchasing, I asked about the usability, performance, price, and AppleCare price of the 13 and 14 at the Apple Store, and decided on the refurbished product, which was 20,000 yen cheaper. Since I was upgrading from the 7, it was easy to place the two iPhones next to each other to transfer the data, and then do the necessary settings. I was also considering Android, but I think it was good to continue with the iPhone. There is also cheap smartphone insurance, so I plan to get it soon. I'm glad I bought the refurbished product.",https://www.amazon.co.jp/gp/customer-reviews/R7XHC1YOZJUZL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on June 7, 2024",Size: 128GBColor: Pink,B09P81ZM5X,beautiful item and high cost performance the device itself was in such good condition that it could be called new it was carefully packaged and a new thirdparty lightning cable and outlet were included before purchasing i asked about the usability performance price and applecare price of the
B09P82T3PZ,Japan,10-05-2024,True,2,It's in good condition but the battery is low.,bought it in very good condition. It's a shame that the battery was at 83%.,https://www.amazon.co.jp/gp/customer-reviews/R1IANCHUTA6WSP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on May 10, 2024",Size: 128GBColor: Pink,B09P81ZM5X,its in good condition but the battery is low bought it in very good condition its a shame that the battery was at 83
B09P82T3PZ,Japan,26-04-2024,True,2,It was an expensive purchase.,"Condition - Very good, so I had some expectations, but it was disappointing. There were two noticeable spots of paint peeling on the frame, and the battery was only at 82%. Since it was a refurbished item, I was prepared for some hits and misses, but it was very disappointing.",https://www.amazon.co.jp/gp/customer-reviews/R3MI68T12TKOCM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on April 26, 2024",Size: 128GBColor: Pink,B09P81ZM5X,it was an expensive purchase condition  very good so i had some expectations but it was disappointing there were two noticeable spots of paint peeling on the frame and the battery was only at 82 since it was a refurbished item i was prepared for some hits and misses but it was very disappo
B09P82T3PZ,Japan,27-09-2023,True,3,defect,"I received it the other day. However, it suddenly restarted while I was using it. I wanted to return or exchange it, but I didn't know how to do it, so I decided to write here.",https://www.amazon.co.jp/gp/customer-reviews/RK228YR4F0JF7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on September 27, 2023",Size: 128GBColor: Pink,B09P81ZM5X,defect i received it the other day however it suddenly restarted while i was using it i wanted to return or exchange it but i didnt know how to do it so i decided to write here
B09P82T3PZ,Japan,01-05-2024,True,5,Glad I bought it!!,"Before I bought it, I was worried about whether it would arrive properly and whether the battery capacity would be okay, but it arrived without any problems!! The battery capacity was 90, so I'm very satisfied 😂 I bought it cheaply without any scratches, so I'd like to use it again! I'm really grateful 😊",https://www.amazon.co.jp/gp/customer-reviews/R9837TCLAQN1D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81ZM5X,"Reviewed in Japan on May 1, 2024",Size: 128GBColor: Pink,B09P81ZM5X,glad i bought it before i bought it i was worried about whether it would arrive properly and whether the battery capacity would be okay but it arrived without any problems the battery capacity was 90 so im very satisfied  i bought it cheaply without any scratches so id like to use it agai
B09P82T3PZ,Japan,11-08-2024,True,5,good!,"am very happy with it, it is almost like new.",https://www.amazon.co.jp/gp/customer-reviews/RQ3LQ86LAQSMY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on August 11, 2024",Size: 128GBColor: blue,B09P81HWJG,good am very happy with it it is almost like new
B09P82T3PZ,Japan,08-08-2024,True,5,Good.,"I bought the 13 because it was the best price. If you are used to Apple, you can use it without any problems. The battery is at 80%, so it's good. If you replace the battery, there is no problem.",https://www.amazon.co.jp/gp/customer-reviews/R1BSA3AD65KCVY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on August 8, 2024",Size: 128GBColor: blue,B09P81HWJG,good i bought the 13 because it was the best price if you are used to apple you can use it without any problems the battery is at 80 so its good if you replace the battery there is no problem
B09P82T3PZ,Japan,31-07-2024,True,2,Battery Caution,"I bought it because it was in very good condition, but the battery was only at 90% from the start and there were scratches on the side.",https://www.amazon.co.jp/gp/customer-reviews/RNR95YXTL2S7N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on July 31, 2024",Size: 128GBColor: blue,B09P81HWJG,battery caution i bought it because it was in very good condition but the battery was only at 90 from the start and there were scratches on the side
B09P82T3PZ,Japan,03-04-2024,True,3,"The phone was beautiful, but...","There were no noticeable scratches, and the phone itself was clean. However, the battery was exactly 80%, so the battery life was a little poor. The product description said that the battery was over 80%, but I never thought it would be that close. I had to replace the battery after a while, so I felt that I should have bought a different color for a few thousand yen more.",https://www.amazon.co.jp/gp/customer-reviews/R29H5G44W8QL0M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on April 3, 2024",Size: 128GBColor: blue,B09P81HWJG,the phone was beautiful but there were no noticeable scratches and the phone itself was clean however the battery was exactly 80 so the battery life was a little poor the product description said that the battery was over 80 but i never thought it would be that close i had to replace th
B09P82T3PZ,Japan,09-12-2023,True,4,I order acceptable condition blue color 128GB,It's battery health is amazing 100%I love it it's affordable. Very satisfied with my decision to order from Amazon love it there is no scratches nothing everything is perfect and delivered safely.Thank You 🫶🏻,https://www.amazon.co.jp/gp/customer-reviews/RQCV0YB6EIW0T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on December 9, 2023",Size: 128GBColor: blue,B09P81HWJG,i order acceptable condition blue color 128gb its battery health is amazing 100i love it its affordable very satisfied with my decision to order from amazon love it there is no scratches nothing everything is perfect and delivered safelythank you 
B09P82T3PZ,Japan,15-03-2024,True,3,Looks pretty good,I bought the cheapest one with the same specifications and it was only 85% charged.,https://www.amazon.co.jp/gp/customer-reviews/R3OMK1F37ZLGIB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on March 15, 2024",Size: 128GBColor: blue,B09P81HWJG,looks pretty good i bought the cheapest one with the same specifications and it was only 85 charged
B09P82T3PZ,Japan,11-02-2024,True,4,It was in excellent condition!,"I bought this for my son who is in high school. I read the reviews and was prepared for some scratches, but the item I received was in great condition without a single scratch. The battery performance was also at 91%, which was good. It might be okay to buy a second-hand one.",https://www.amazon.co.jp/gp/customer-reviews/RSDYDOR3GHB39/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on February 11, 2024",Size: 128GBColor: blue,B09P81HWJG,it was in excellent condition i bought this for my son who is in high school i read the reviews and was prepared for some scratches but the item i received was in great condition without a single scratch the battery performance was also at 91 which was good it might be okay to buy a secondha
B09P82T3PZ,Japan,15-12-2023,True,4,The product was perfect!,"The only things that bothered me were that there was no tool to remove the SIM card and that for some reason there was something that looked like an iPad instruction manual inside, but the battery is at 100% and I've been able to use it satisfactorily.",https://www.amazon.co.jp/gp/customer-reviews/R2S8N5YJF1D6RV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on December 15, 2023",Size: 128GBColor: blue,B09P81HWJG,the product was perfect the only things that bothered me were that there was no tool to remove the sim card and that for some reason there was something that looked like an ipad instruction manual inside but the battery is at 100 and ive been able to use it satisfactorily
B09P82T3PZ,Japan,23-08-2023,True,3,I bought the blue,"The battery capacity was 91%. It looks good. No sign of use. I bought it for 98,000 yen. To anyone considering buying it in the future. I'm not thinking of returning it. I do have some feelings of ""Hmm,"" but I trust the performance of the ""13"" battery and will use it for 5 years. I spent about 100,000 yen on it. I used the previous ""iPhone 8"" for about 3 and a half years. The transition from iPhone to iPhone isn't that exciting. That's why I think it's better to decide based on the color. Well, the color will be hidden by an iPhone case, though. Tee hee.",https://www.amazon.co.jp/gp/customer-reviews/R2FTWVT9XXXCC9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on August 23, 2023",Size: 128GBColor: blue,B09P81HWJG,i bought the blue the battery capacity was 91 it looks good no sign of use i bought it for 98000 yen to anyone considering buying it in the future im not thinking of returning it i do have some feelings of hmm but i trust the performance of the 13 battery and will use it for 5 years i
B09P82T3PZ,Japan,08-03-2024,True,5,Pay attention to the shipping source,"For my child who is going to high school. I had been using a cheap Android phone until now, but I bought one because he wanted an iPhone when he went to high school. The battery capacity was 92% which was normal! I actually wanted the black one, but the seller of the black one had a 2-star rating when I looked, so I chose the blue one, and the seller had a 4-star rating, so I chose that one. There are no scratches and I am very satisfied with it even though it is used!",https://www.amazon.co.jp/gp/customer-reviews/R1RVE74M2QFN7M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P81HWJG,"Reviewed in Japan on March 8, 2024",Size: 128GBColor: blue,B09P81HWJG,pay attention to the shipping source for my child who is going to high school i had been using a cheap android phone until now but i bought one because he wanted an iphone when he went to high school the battery capacity was 92 which was normal i actually wanted the black one but the seller of
B09P82T3PZ,Japan,30-08-2024,True,5,Condition: Very good and cheap,Thank you. The seller is Gacha.,https://www.amazon.co.jp/gp/customer-reviews/R21PL5RRSMMRV2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on August 30, 2024",Size: 128GBColor: starlight,B09P82T3PZ,condition very good and cheap thank you the seller is gacha
B09P82T3PZ,Japan,07-09-2024,True,4,beautiful,The battery is at 84%... sad but in good condition,https://www.amazon.co.jp/gp/customer-reviews/R1KPIHHVU5XR81/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on September 7, 2024",Size: 128GBColor: starlight,B09P82T3PZ,beautiful the battery is at 84 sad but in good condition
B09P82T3PZ,Japan,26-07-2024,True,4,Not a bad product,"I bought a very good product, but there were some scratches on the frame that were over 1mm in size. However, I don't really care about those scratches, so it's not a problem. The LCD is clean, and the camera frame has scratches, but the glass is clean.",https://www.amazon.co.jp/gp/customer-reviews/R2I3RPWAR4ZHEW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on July 26, 2024",Size: 128GBColor: starlight,B09P82T3PZ,not a bad product i bought a very good product but there were some scratches on the frame that were over 1mm in size however i dont really care about those scratches so its not a problem the lcd is clean and the camera frame has scratches but the glass is clean
B09P82T3PZ,Japan,13-06-2024,True,3,Hmmmm...,The screen and lens frame were scratched and the battery was at 87%. I was looking at other reviews and wondering if there were hits and misses. What exactly was refurbished? I was expecting the outer layer and battery to have been replaced.,https://www.amazon.co.jp/gp/customer-reviews/RKMT1JIISE7OP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on June 13, 2024",Size: 128GBColor: starlight,B09P82T3PZ,hmmmm the screen and lens frame were scratched and the battery was at 87 i was looking at other reviews and wondering if there were hits and misses what exactly was refurbished i was expecting the outer layer and battery to have been replaced
B09P82T3PZ,Japan,07-06-2024,True,3,"Well, that's how it is.","This was my first time using a refurbished product, and there was only a small scratch near the lens frame, but the rest was clean. It's just a frame, so it doesn't really bother me. The battery is at 84%, which is a bit of a strange feeling, but I knew that when I bought it, so it's nothing special.",https://www.amazon.co.jp/gp/customer-reviews/R1QY1J5WE4016R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on June 7, 2024",Size: 128GBColor: starlight,B09P82T3PZ,well thats how it is this was my first time using a refurbished product and there was only a small scratch near the lens frame but the rest was clean its just a frame so it doesnt really bother me the battery is at 84 which is a bit of a strange feeling but i knew that when i bought it
B09P82T3PZ,Japan,05-05-2024,True,3,Battery remaining: 87%,"I thought it was very good, so I thought it might have a bit more battery left... There were some scratches on the main unit, but I'm satisfied. I was able to change my phone model without any problems. It also came with a charger. I'll be using it from now on, so I'll give it 3 stars for now.",https://www.amazon.co.jp/gp/customer-reviews/R25EOFZYV1ITU6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on May 5, 2024",Size: 128GBColor: starlight,B09P82T3PZ,battery remaining 87 i thought it was very good so i thought it might have a bit more battery left there were some scratches on the main unit but im satisfied i was able to change my phone model without any problems it also came with a charger ill be using it from now on so ill give it
B09P82T3PZ,Japan,13-03-2024,True,4,Battery maximum capacity 89%,Rank: Very good value for money,https://www.amazon.co.jp/gp/customer-reviews/R1SFKOLLMR7HXD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on March 13, 2024",Size: 128GBColor: starlight,B09P82T3PZ,battery maximum capacity 89 rank very good value for money
B09P82T3PZ,Japan,20-03-2024,True,3,Maximum capacity 87% Minor scratches,"would have liked it to be 90% or more, but it all comes down to luck.",https://www.amazon.co.jp/gp/customer-reviews/R2XWP3MV0ZWPV4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on March 20, 2024",Size: 128GBColor: starlight,B09P82T3PZ,maximum capacity 87 minor scratches would have liked it to be 90 or more but it all comes down to luck
B09P82T3PZ,Japan,02-07-2024,True,5,second hand?,"It's in such good condition that you wouldn't believe it's second-hand, and the battery is at 100% so I'm very happy with it.",https://www.amazon.co.jp/gp/customer-reviews/R2LFD88XHYJ2OX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on July 2, 2024",Size: 128GBColor: starlight,B09P82T3PZ,second hand its in such good condition that you wouldnt believe its secondhand and the battery is at 100 so im very happy with it
B09P82T3PZ,Japan,06-01-2024,True,4,iPhone Gacha,"I was reluctant to buy it because of the gacha element, but I decided to go ahead and buy it. The battery was 85 and the appearance was almost unused. Since it was ""Very Good"", it also came with an external adapter and cable. It was not capable of fast charging, though. If you have received a bad ""Very Good"" product, I think you should check the conditions for ""Very Good"" once and if it does not meet the conditions, you can return it.",https://www.amazon.co.jp/gp/customer-reviews/R1POY7YZYHGGCO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82T3PZ,"Reviewed in Japan on January 6, 2024",Size: 128GBColor: starlight,B09P82T3PZ,iphone gacha i was reluctant to buy it because of the gacha element but i decided to go ahead and buy it the battery was 85 and the appearance was almost unused since it was very good it also came with an external adapter and cable it was not capable of fast charging though if you have rece
B09P82T3PZ,Japan,06-08-2024,True,2,Battery health,Just 85% Dissapointed,https://www.amazon.co.jp/gp/customer-reviews/R21058TSRN935P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on August 6, 2024",Size: 128GBColor: Midnight,B09P82GYVF,battery health just 85 dissapointed
B09P82T3PZ,Japan,07-08-2024,True,4,A more advanced mobile phone,"My previous phone wasn't very good so I was looking for a more advanced phone, so I'm glad I found this one.",https://www.amazon.co.jp/gp/customer-reviews/R5YT9QYIH6RUR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on August 7, 2024",Size: 128GBColor: Midnight,B09P82GYVF,a more advanced mobile phone my previous phone wasnt very good so i was looking for a more advanced phone so im glad i found this one
B09P82T3PZ,Japan,29-03-2024,True,4,It is in good condition.,"The main unit was clean and had no noticeable scratches. The battery was at 92%. I read other people's reviews and some had it at over 95%, so I was a little disappointed.",https://www.amazon.co.jp/gp/customer-reviews/R1YQS5XVGY04ZZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on March 29, 2024",Size: 128GBColor: Midnight,B09P82GYVF,it is in good condition the main unit was clean and had no noticeable scratches the battery was at 92 i read other peoples reviews and some had it at over 95 so i was a little disappointed
B09P82T3PZ,Japan,21-07-2024,True,5,The battery drains quickly.,"The price was cheap, but since it was a refurbished product, the battery ran out quickly.",https://www.amazon.co.jp/gp/customer-reviews/R1MOK54CEE3HIE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on July 21, 2024",Size: 128GBColor: Midnight,B09P82GYVF,the battery drains quickly the price was cheap but since it was a refurbished product the battery ran out quickly
B09P82T3PZ,Japan,17-07-2024,True,2,Disappointed,Is this in very good condition? 84% full of scratches,https://www.amazon.co.jp/gp/customer-reviews/R1031K0WJKMBF5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on July 17, 2024",Size: 128GBColor: Midnight,B09P82GYVF,disappointed is this in very good condition 84 full of scratches
B09P82T3PZ,Japan,16-03-2024,True,4,Amazon authentication is safe,"I was worried about buying a used one, so I chose this one. It's working fine.",https://www.amazon.co.jp/gp/customer-reviews/R1FWQD8IRJNDCX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on March 16, 2024",Size: 128GBColor: Midnight,B09P82GYVF,amazon authentication is safe i was worried about buying a used one so i chose this one its working fine
B09P82T3PZ,Japan,19-03-2024,True,3,Possibility of battery not being replaced,"I purchased a product in ""Very Good"" condition, but the maximum battery capacity was 86% when it arrived. Please note that unlike genuine Apple refurbished products, the battery may not have been replaced. Other than that, the condition was good.",https://www.amazon.co.jp/gp/customer-reviews/R30VX5SY713EJH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on March 19, 2024",Size: 128GBColor: Midnight,B09P82GYVF,possibility of battery not being replaced i purchased a product in very good condition but the maximum battery capacity was 86 when it arrived please note that unlike genuine apple refurbished products the battery may not have been replaced other than that the condition was good
B09P82T3PZ,Japan,26-06-2024,True,2,Pain,Dislike,https://www.amazon.co.jp/gp/customer-reviews/R36L28U0S89EU3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on June 26, 2024",Size: 128GBColor: Midnight,B09P82GYVF,pain dislike
B09P82T3PZ,Japan,30-06-2024,True,5,Battery capacity 86%,"My SE2 started acting strangely, so I bought a new one. I was prepared for some trouble when I bought it because it was refurbished, but it was very clean and scratch-free, like new. I'm a little disappointed that the battery capacity was only 86%, but it's still worth it for 20,000 yen cheaper than a new one. Even when the battery was below 80% and I had to replace it, it was still cheaper than a new one. I'm glad I bought it because it looks like it will last a long time.",https://www.amazon.co.jp/gp/customer-reviews/R6AS98NNPEPYX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on June 30, 2024",Size: 128GBColor: Midnight,B09P82GYVF,battery capacity 86 my se2 started acting strangely so i bought a new one i was prepared for some trouble when i bought it because it was refurbished but it was very clean and scratchfree like new im a little disappointed that the battery capacity was only 86 but its still worth it for 20
B09P82T3PZ,Japan,22-06-2024,True,5,It was almost new! Battery was 100%.,It was in like new condition!! The battery was at 100%! The midnight color is so pretty and cool.,https://www.amazon.co.jp/gp/customer-reviews/R2B7GCFRIEG18T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82GYVF,"Reviewed in Japan on June 22, 2024",Size: 128GBColor: Midnight,B09P82GYVF,it was almost new battery was 100 it was in like new condition the battery was at 100 the midnight color is so pretty and cool
B09P82T3PZ,Japan,21-06-2024,True,5,Win,"was a bit worried because other reviews seem to vary in quality, but this time it was a big hit. The battery was well over 90%, the device was intact, and it came with a charging cable, so it was as good as new. The setup went smoothly too. Thank you very much.",https://www.amazon.co.jp/gp/customer-reviews/R29UT4LR752PM1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BJ6QXHDJ,"Reviewed in Japan on June 21, 2024",Size: 128GBColor: green,B0BJ6QXHDJ,win was a bit worried because other reviews seem to vary in quality but this time it was a big hit the battery was well over 90 the device was intact and it came with a charging cable so it was as good as new the setup went smoothly too thank you very much
B09P82T3PZ,Japan,12-05-2024,True,5,No noticeable scratches,I like it because it's a beautiful solid state. The battery is...,https://www.amazon.co.jp/gp/customer-reviews/R2ZHEIB9TBWFVS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BJ6QXHDJ,"Reviewed in Japan on May 12, 2024",Size: 128GBColor: green,B0BJ6QXHDJ,no noticeable scratches i like it because its a beautiful solid state the battery is
B09P82T3PZ,Japan,02-08-2024,True,1,Camera failure,"I bought the ""Very Good"" version. There were no scratches on the body or camera, and the battery was at 91%, so I was very happy, but the camera was broken. I tried every possible solution, including updating and restarting, but the autofocus didn't work and I couldn't focus. It looked very nice and I was satisfied, so it was disappointing.",https://www.amazon.co.jp/gp/customer-reviews/R1SEM3TMSH4VOW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BJ6QXHDJ,"Reviewed in Japan on August 2, 2024",Size: 128GBColor: green,B0BJ6QXHDJ,camera failure i bought the very good version there were no scratches on the body or camera and the battery was at 91 so i was very happy but the camera was broken i tried every possible solution including updating and restarting but the autofocus didnt work and i couldnt focus it looke
B09P82T3PZ,Japan,21-12-2023,True,5,Battery 95%.,"iPhone 13, plain, green, 128GB. No outer box. But it was carefully packaged and I felt at ease. The device is in good condition with no scratches. I would like to use your service again if I have a next time.",https://www.amazon.co.jp/gp/customer-reviews/RDA8CB83HJ9NS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BJ6QXHDJ,"Reviewed in Japan on December 21, 2023",Size: 128GBColor: green,B0BJ6QXHDJ,battery 95 iphone 13 plain green 128gb no outer box but it was carefully packaged and i felt at ease the device is in good condition with no scratches i would like to use your service again if i have a next time
B09P82T3PZ,Japan,23-02-2023,True,4,Packaging is sloppy,"The package was not in the iPhone box, but was just bubble-wrapped. The color was what I ordered and the model was correct, but that was the only negative point.",https://www.amazon.co.jp/gp/customer-reviews/R1OB3EQATI8GUZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BJ6QXHDJ,"Reviewed in Japan on February 23, 2023",Size: 128GBColor: green,B0BJ6QXHDJ,packaging is sloppy the package was not in the iphone box but was just bubblewrapped the color was what i ordered and the model was correct but that was the only negative point
B09P82T3PZ,Japan,04-01-2024,True,1,It was the worst.,"I was happy to have such a nice smartphone, but after inserting the SIM, I couldn't make any calls. I had to contact the seller, Amazon, the product manufacturer, my mobile carrier, and then Amazon again, and after no improvement, I had to return the phone, which took me half a day. It was a good experience... but that's the risk of buying a used item...",https://www.amazon.co.jp/gp/customer-reviews/R31DDQIHHK2XFT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BJ6QXHDJ,"Reviewed in Japan on January 4, 2024",Size: 128GBColor: green,B0BJ6QXHDJ,it was the worst i was happy to have such a nice smartphone but after inserting the sim i couldnt make any calls i had to contact the seller amazon the product manufacturer my mobile carrier and then amazon again and after no improvement i had to return the phone which took me half a day
B09P82T3PZ,Japan,01-09-2024,True,5,Can be used without problems,"It was a normal, beautiful smartphone. I was relieved to be able to use it without any problems.",https://www.amazon.co.jp/gp/customer-reviews/R2RC3TYKBHOTXO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P82RZJ7,"Reviewed in Japan on September 1, 2024",Size: 128GBColor: (Product) RED,B09P82RZJ7,can be used without problems it was a normal beautiful smartphone i was relieved to be able to use it without any problems
